,date,open,high,low,close,ma_7,ma_15,ma_30
451,2022-12-10 03:05:00,22859000.0,22878000.0,22807000.0,22862000.0,22865000.0,22870666.666666668,22877566.666666668
452,2022-12-10 03:10:00,22859000.0,22864000.0,22835000.0,22864000.0,22865714.285714287,22869666.666666668,22877133.333333332
453,2022-12-10 03:15:00,22850000.0,22864000.0,22850000.0,22862000.0,22866714.285714287,22868466.666666668,22876666.666666668
454,2022-12-10 03:20:00,22861000.0,22862000.0,22851000.0,22851000.0,22862857.14285714,22867666.666666668,22875300.0
455,2022-12-10 03:25:00,22851000.0,22873000.0,22851000.0,22852000.0,22858857.14285714,22865333.333333332,22873966.666666668
456,2022-12-10 03:30:00,22852000.0,22872000.0,22851000.0,22871000.0,22860142.85714286,22865066.666666668,22872866.666666668
457,2022-12-10 03:35:00,22870000.0,22875000.0,22850000.0,22857000.0,22859857.14285714,22863200.0,22871666.666666668
458,2022-12-10 03:40:00,22851000.0,22875000.0,22850000.0,22854000.0,22858714.285714287,22863200.0,22870733.333333332
459,2022-12-10 03:45:00,22856000.0,22874000.0,22856000.0,22859000.0,22858000.0,22861666.666666668,22870033.333333332
460,2022-12-10 03:50:00,22859000.0,22874000.0,22859000.0,22873000.0,22859571.42857143,22862600.0,22870133.333333332
461,2022-12-10 03:55:00,22873000.0,22874000.0,22859000.0,22862000.0,22861142.85714286,22863066.666666668,22869100.0
462,2022-12-10 04:00:00,22862000.0,22874000.0,22844000.0,22868000.0,22863428.57142857,22862400.0,22868300.0
463,2022-12-10 04:05:00,22868000.0,22874000.0,22842000.0,22874000.0,22863857.14285714,22862000.0,22868433.333333332
464,2022-12-10 04:10:00,22874000.0,22875000.0,22851000.0,22875000.0,22866428.57142857,22862866.666666668,22868166.666666668
465,2022-12-10 04:15:00,22850000.0,22875000.0,22840000.0,22875000.0,22869428.57142857,22863933.333333332,22867900.0
466,2022-12-10 04:20:00,22875000.0,22896000.0,22873000.0,22896000.0,22874714.285714287,22866200.0,22868433.333333332
467,2022-12-10 04:25:00,22897000.0,22898000.0,22881000.0,22898000.0,22878285.714285713,22868466.666666668,22869066.666666668
468,2022-12-10 04:30:00,22881000.0,22898000.0,22856000.0,22897000.0,22883285.714285713,22870800.0,22869633.333333332
469,2022-12-10 04:35:00,22886000.0,22898000.0,22875000.0,22898000.0,22887571.42857143,22873933.333333332,22870800.0
470,2022-12-10 04:40:00,22898000.0,22907000.0,22883000.0,22885000.0,22889142.85714286,22876133.333333332,22870733.333333332
471,2022-12-10 04:45:00,22883000.0,22907000.0,22870000.0,22899000.0,22892571.42857143,22878000.0,22871533.333333332
472,2022-12-10 04:50:00,22898000.0,22898000.0,22865000.0,22871000.0,22892000.0,22878933.333333332,22871066.666666668
473,2022-12-10 04:55:00,22872000.0,22888000.0,22872000.0,22876000.0,22889142.85714286,22880400.0,22871800.0
474,2022-12-10 05:00:00,22876000.0,22888000.0,22876000.0,22888000.0,22887714.285714287,22882333.333333332,22872000.0
475,2022-12-10 05:05:00,22876000.0,22888000.0,22872000.0,22888000.0,22886428.57142857,22883333.333333332,22872966.666666668
476,2022-12-10 05:10:00,22888000.0,22888000.0,22873000.0,22888000.0,22885000.0,22885066.666666668,22874066.666666668
477,2022-12-10 05:15:00,22888000.0,22890000.0,22873000.0,22890000.0,22885714.285714287,22886533.333333332,22874466.666666668
478,2022-12-10 05:20:00,22890000.0,22905000.0,22873000.0,22874000.0,22882142.85714286,22886533.333333332,22874266.666666668
479,2022-12-10 05:25:00,22874000.0,22890000.0,22865000.0,22868000.0,22881714.285714287,22886066.666666668,22874466.666666668
480,2022-12-10 05:30:00,22868000.0,22892000.0,22860000.0,22867000.0,22880428.57142857,22885533.333333332,22874733.333333332
481,2022-12-10 05:35:00,22883000.0,22883000.0,22848000.0,22871000.0,22878000.0,22883866.666666668,22875033.333333332
482,2022-12-10 05:40:00,22871000.0,22871000.0,22849000.0,22860000.0,22874000.0,22881333.333333332,22874900.0
483,2022-12-10 05:45:00,22860000.0,22871000.0,22847000.0,22850000.0,22868571.42857143,22878200.0,22874500.0
484,2022-12-10 05:50:00,22850000.0,22851000.0,22834000.0,22848000.0,22862571.42857143,22874866.666666668,22874400.0
485,2022-12-10 05:55:00,22848000.0,22854000.0,22834000.0,22846000.0,22858571.42857143,22872266.666666668,22874200.0
486,2022-12-10 06:00:00,22846000.0,22848000.0,22834000.0,22844000.0,22855142.85714286,22868600.0,22873300.0
487,2022-12-10 06:05:00,22834000.0,22869000.0,22809000.0,22866000.0,22855000.0,22868266.666666668,22873600.0
488,2022-12-10 06:10:00,22851000.0,22857000.0,22829000.0,22836000.0,22850000.0,22865600.0,22873000.0
489,2022-12-10 06:15:00,22850000.0,22856000.0,22836000.0,22855000.0,22849285.714285713,22863400.0,22872866.666666668
490,2022-12-10 06:20:00,22855000.0,22860000.0,22841000.0,22856000.0,22850142.85714286,22861266.666666668,22872300.0
491,2022-12-10 06:25:00,22841000.0,22860000.0,22825000.0,22854000.0,22851000.0,22859000.0,22872033.333333332
492,2022-12-10 06:30:00,22849000.0,22864000.0,22825000.0,22825000.0,22848000.0,22854666.666666668,22870600.0
493,2022-12-10 06:35:00,22825000.0,22856000.0,22816000.0,22851000.0,22849000.0,22853133.333333332,22869833.333333332
494,2022-12-10 06:40:00,22850000.0,22855000.0,22833000.0,22840000.0,22845285.714285713,22851266.666666668,22868666.666666668
495,2022-12-10 06:45:00,22840000.0,22856000.0,22831000.0,22856000.0,22848142.85714286,22850533.333333332,22868033.333333332
496,2022-12-10 06:50:00,22836000.0,22860000.0,22836000.0,22854000.0,22848000.0,22849400.0,22866633.333333332
497,2022-12-10 06:55:00,22854000.0,22860000.0,22834000.0,22857000.0,22848142.85714286,22849200.0,22865266.666666668
498,2022-12-10 07:00:00,22857000.0,22867000.0,22840000.0,22864000.0,22849571.42857143,22850133.333333332,22864166.666666668
499,2022-12-10 07:05:00,22864000.0,22867000.0,22842000.0,22858000.0,22854285.714285713,22850800.0,22862833.333333332
500,2022-12-10 07:10:00,22857000.0,22861000.0,22843000.0,22856000.0,22855000.0,22851466.666666668,22861866.666666668
501,2022-12-10 07:15:00,22856000.0,22861000.0,22847000.0,22848000.0,22856142.85714286,22851733.333333332,22860166.666666668
502,2022-12-10 07:20:00,22848000.0,22871000.0,22848000.0,22853000.0,22855714.285714287,22850866.666666668,22859566.666666668
503,2022-12-10 07:25:00,22853000.0,22869000.0,22853000.0,22856000.0,22856000.0,22852200.0,22858900.0
504,2022-12-10 07:30:00,22855000.0,22857000.0,22849000.0,22857000.0,22856000.0,22852333.333333332,22857866.666666668
505,2022-12-10 07:35:00,22857000.0,22871000.0,22853000.0,22871000.0,22857000.0,22853333.333333332,22857300.0
506,2022-12-10 07:40:00,22856000.0,22871000.0,22844000.0,22869000.0,22858571.42857143,22854333.333333332,22856666.666666668
507,2022-12-10 07:45:00,22869000.0,22870000.0,22844000.0,22848000.0,22857428.57142857,22855866.666666668,22855266.666666668
508,2022-12-10 07:50:00,22869000.0,22870000.0,22847000.0,22870000.0,22860571.42857143,22857133.333333332,22855133.333333332
509,2022-12-10 07:55:00,22870000.0,22870000.0,22856000.0,22869000.0,22862857.14285714,22859066.666666668,22855166.666666668
510,2022-12-10 08:00:00,22868000.0,22882000.0,22865000.0,22880000.0,22866285.714285713,22860666.666666668,22855600.0
511,2022-12-10 08:05:00,22872000.0,22879000.0,22865000.0,22878000.0,22869285.714285713,22862266.666666668,22855833.333333332
512,2022-12-10 08:10:00,22878000.0,22892000.0,22873000.0,22892000.0,22872285.714285713,22864600.0,22856900.0
513,2022-12-10 08:15:00,22892000.0,22892000.0,22877000.0,22890000.0,22875285.714285713,22866333.333333332,22858233.333333332
514,2022-12-10 08:20:00,22890000.0,22891000.0,22882000.0,22888000.0,22881000.0,22868333.333333332,22859566.666666668
515,2022-12-10 08:25:00,22888000.0,22892000.0,22873000.0,22889000.0,22883714.285714287,22870533.333333332,22861000.0
516,2022-12-10 08:30:00,22877000.0,22889000.0,22867000.0,22887000.0,22886285.714285713,22873133.333333332,22862433.333333332
517,2022-12-10 08:35:00,22880000.0,22889000.0,22875000.0,22875000.0,22885571.42857143,22874600.0,22862733.333333332
518,2022-12-10 08:40:00,22889000.0,22893000.0,22866000.0,22887000.0,22886857.14285714,22876666.666666668,22864433.333333332
519,2022-12-10 08:45:00,22873000.0,22886000.0,22865000.0,22878000.0,22884857.14285714,22878066.666666668,22865200.0
520,2022-12-10 08:50:00,22873000.0,22878000.0,22856000.0,22856000.0,22880000.0,22877066.666666668,22865200.0
521,2022-12-10 08:55:00,22856000.0,22878000.0,22844000.0,22849000.0,22874428.57142857,22875733.333333332,22865033.333333332
522,2022-12-10 09:00:00,22845000.0,22876000.0,22844000.0,22844000.0,22868000.0,22875466.666666668,22865666.666666668
523,2022-12-10 09:05:00,22844000.0,22868000.0,22838000.0,22857000.0,22863714.285714287,22874600.0,22865866.666666668
524,2022-12-10 09:10:00,22856000.0,22857000.0,22830000.0,22833000.0,22857714.285714287,22872200.0,22865633.333333332
525,2022-12-10 09:15:00,22857000.0,22857000.0,22834000.0,22855000.0,22853142.85714286,22870533.333333332,22865600.0
526,2022-12-10 09:20:00,22856000.0,22886000.0,22846000.0,22879000.0,22853285.714285713,22870600.0,22866433.333333332
527,2022-12-10 09:25:00,22878000.0,22890000.0,22868000.0,22887000.0,22857714.285714287,22870266.666666668,22867433.333333332
528,2022-12-10 09:30:00,22876000.0,22891000.0,22872000.0,22890000.0,22863571.42857143,22870266.666666668,22868300.0
529,2022-12-10 09:35:00,22890000.0,22891000.0,22854000.0,22857000.0,22865428.57142857,22868200.0,22868266.666666668
530,2022-12-10 09:40:00,22871000.0,22871000.0,22856000.0,22859000.0,22865714.285714287,22866200.0,22868366.666666668
531,2022-12-10 09:45:00,22858000.0,22880000.0,22847000.0,22855000.0,22868857.14285714,22864066.666666668,22868600.0
532,2022-12-10 09:50:00,22855000.0,22880000.0,22854000.0,22856000.0,22869000.0,22862800.0,22868700.0
533,2022-12-10 09:55:00,22856000.0,22877000.0,22850000.0,22871000.0,22867857.14285714,22861733.333333332,22869200.0
534,2022-12-10 10:00:00,22871000.0,22874000.0,22860000.0,22866000.0,22864857.14285714,22860933.333333332,22869500.0
535,2022-12-10 10:05:00,22866000.0,22875000.0,22860000.0,22875000.0,22862714.285714287,22862200.0,22869633.333333332
536,2022-12-10 10:10:00,22875000.0,22877000.0,22864000.0,22877000.0,22865571.42857143,22864066.666666668,22869900.0
537,2022-12-10 10:15:00,22877000.0,22885000.0,22865000.0,22884000.0,22869142.85714286,22866733.333333332,22871100.0
538,2022-12-10 10:20:00,22867000.0,22886000.0,22867000.0,22885000.0,22873428.57142857,22868600.0,22871600.0
539,2022-12-10 10:25:00,22880000.0,22890000.0,22865000.0,22886000.0,22877714.285714287,22872133.333333332,22872166.666666668
540,2022-12-10 10:30:00,22886000.0,22890000.0,22864000.0,22873000.0,22878000.0,22873333.333333332,22871933.333333332
541,2022-12-10 10:35:00,22874000.0,22888000.0,22860000.0,22861000.0,22877285.714285713,22872133.333333332,22871366.666666668
542,2022-12-10 10:40:00,22861000.0,22888000.0,22858000.0,22886000.0,22878857.14285714,22872066.666666668,22871166.666666668
543,2022-12-10 10:45:00,22886000.0,22890000.0,22867000.0,22885000.0,22880000.0,22871733.333333332,22871000.0
544,2022-12-10 10:50:00,22885000.0,22890000.0,22875000.0,22876000.0,22878857.14285714,22873000.0,22870600.0
545,2022-12-10 10:55:00,22876000.0,22877000.0,22871000.0,22871000.0,22876857.14285714,22873800.0,22870000.0
546,2022-12-10 11:00:00,22871000.0,22877000.0,22871000.0,22877000.0,22875571.42857143,22875266.666666668,22869666.666666668
547,2022-12-10 11:05:00,22877000.0,22890000.0,22871000.0,22875000.0,22875857.14285714,22876533.333333332,22869666.666666668
548,2022-12-10 11:10:00,22875000.0,22889000.0,22873000.0,22887000.0,22879571.42857143,22877600.0,22869666.666666668
549,2022-12-10 11:15:00,22873000.0,22887000.0,22871000.0,22871000.0,22877428.57142857,22877933.333333332,22869433.333333332
550,2022-12-10 11:20:00,22870000.0,22871000.0,22866000.0,22866000.0,22874714.285714287,22877333.333333332,22869766.666666668
551,2022-12-10 11:25:00,22866000.0,22867000.0,22855000.0,22855000.0,22871714.285714287,22875866.666666668,22869966.666666668
552,2022-12-10 11:30:00,22857000.0,22857000.0,22845000.0,22847000.0,22868285.714285713,22873400.0,22870066.666666668
553,2022-12-10 11:35:00,22847000.0,22848000.0,22833000.0,22833000.0,22862000.0,22869933.333333332,22869266.666666668
554,2022-12-10 11:40:00,22832000.0,22851000.0,22830000.0,22833000.0,22856000.0,22866400.0,22869266.666666668
555,2022-12-10 11:45:00,22833000.0,22834000.0,22821000.0,22821000.0,22846571.42857143,22862933.333333332,22868133.333333332
556,2022-12-10 11:50:00,22822000.0,22833000.0,22820000.0,22833000.0,22841142.85714286,22861066.666666668,22866600.0
557,2022-12-10 11:55:00,22833000.0,22855000.0,22831000.0,22848000.0,22838571.42857143,22858533.333333332,22865300.0
558,2022-12-10 12:00:00,22855000.0,22855000.0,22840000.0,22853000.0,22838285.714285713,22856400.0,22864066.666666668
559,2022-12-10 12:05:00,22851000.0,22875000.0,22839000.0,22872000.0,22841857.14285714,22856133.333333332,22864566.666666668
560,2022-12-10 12:10:00,22853000.0,22872000.0,22844000.0,22870000.0,22847142.85714286,22856066.666666668,22864933.333333332
561,2022-12-10 12:15:00,22870000.0,22880000.0,22850000.0,22873000.0,22852857.14285714,22855800.0,22865533.333333332
562,2022-12-10 12:20:00,22873000.0,22873000.0,22856000.0,22870000.0,22859857.14285714,22855466.666666668,22866000.0
563,2022-12-10 12:25:00,22871000.0,22880000.0,22857000.0,22862000.0,22864000.0,22853800.0,22865700.0
564,2022-12-10 12:30:00,22862000.0,22881000.0,22861000.0,22879000.0,22868428.57142857,22854333.333333332,22866133.333333332
565,2022-12-10 12:35:00,22862000.0,22879000.0,22859000.0,22862000.0,22869714.285714287,22854066.666666668,22865700.0
566,2022-12-10 12:40:00,22863000.0,22878000.0,22862000.0,22865000.0,22868714.285714287,22854733.333333332,22865300.0
567,2022-12-10 12:45:00,22865000.0,22881000.0,22862000.0,22862000.0,22867571.42857143,22855733.333333332,22864566.666666668
568,2022-12-10 12:50:00,22862000.0,22879000.0,22856000.0,22879000.0,22868428.57142857,22858800.0,22864366.666666668
569,2022-12-10 12:55:00,22881000.0,22881000.0,22859000.0,22875000.0,22869142.85714286,22861600.0,22864000.0
570,2022-12-10 13:00:00,22876000.0,22876000.0,22866000.0,22866000.0,22869714.285714287,22864600.0,22863766.666666668
571,2022-12-10 13:05:00,22866000.0,22874000.0,22865000.0,22873000.0,22868857.14285714,22867266.666666668,22864166.666666668
572,2022-12-10 13:10:00,22865000.0,22865000.0,22845000.0,22850000.0,22867142.85714286,22867400.0,22862966.666666668
573,2022-12-10 13:15:00,22850000.0,22862000.0,22850000.0,22852000.0,22865285.714285713,22867333.333333332,22861866.666666668
574,2022-12-10 13:20:00,22854000.0,22862000.0,22851000.0,22860000.0,22865000.0,22866533.333333332,22861333.333333332
575,2022-12-10 13:25:00,22860000.0,22869000.0,22851000.0,22863000.0,22862714.285714287,22866066.666666668,22861066.666666668
576,2022-12-10 13:30:00,22863000.0,22873000.0,22863000.0,22872000.0,22862285.714285713,22866000.0,22860900.0
577,2022-12-10 13:35:00,22873000.0,22873000.0,22869000.0,22872000.0,22863142.85714286,22866133.333333332,22860800.0
578,2022-12-10 13:40:00,22873000.0,22874000.0,22859000.0,22861000.0,22861428.57142857,22866066.666666668,22859933.333333332
579,2022-12-10 13:45:00,22862000.0,22877000.0,22860000.0,22862000.0,22863142.85714286,22864933.333333332,22859633.333333332
580,2022-12-10 13:50:00,22862000.0,22890000.0,22862000.0,22889000.0,22868428.57142857,22866733.333333332,22860400.0
581,2022-12-10 13:55:00,22890000.0,22890000.0,22867000.0,22880000.0,22871285.714285713,22867733.333333332,22861233.333333332
582,2022-12-10 14:00:00,22880000.0,22880000.0,22851000.0,22874000.0,22872857.14285714,22868533.333333332,22862133.333333332
583,2022-12-10 14:05:00,22853000.0,22878000.0,22852000.0,22858000.0,22870857.14285714,22867133.333333332,22862966.666666668
584,2022-12-10 14:10:00,22860000.0,22876000.0,22860000.0,22870000.0,22870571.42857143,22866800.0,22864200.0
585,2022-12-10 14:15:00,22869000.0,22876000.0,22860000.0,22875000.0,22872571.42857143,22867400.0,22866000.0
586,2022-12-10 14:20:00,22860000.0,22879000.0,22860000.0,22874000.0,22874285.714285713,22867466.666666668,22867366.666666668
587,2022-12-10 14:25:00,22874000.0,22884000.0,22859000.0,22884000.0,22873571.42857143,22869733.333333332,22868566.666666668
588,2022-12-10 14:30:00,22884000.0,22884000.0,22858000.0,22863000.0,22871142.85714286,22870466.666666668,22868900.0
589,2022-12-10 14:35:00,22862000.0,22884000.0,22860000.0,22870000.0,22870571.42857143,22871133.333333332,22868833.333333332
590,2022-12-10 14:40:00,22862000.0,22870000.0,22854000.0,22857000.0,22870428.57142857,22870733.333333332,22868400.0
591,2022-12-10 14:45:00,22866000.0,22868000.0,22854000.0,22866000.0,22869857.14285714,22870333.333333332,22868166.666666668
592,2022-12-10 14:50:00,22866000.0,22869000.0,22846000.0,22868000.0,22868857.14285714,22870066.666666668,22868100.0
593,2022-12-10 14:55:00,22870000.0,22870000.0,22845000.0,22868000.0,22868000.0,22870533.333333332,22868300.0
594,2022-12-10 15:00:00,22869000.0,22870000.0,22845000.0,22867000.0,22865571.42857143,22870866.666666668,22867900.0
595,2022-12-10 15:05:00,22867000.0,22869000.0,22847000.0,22849000.0,22863571.42857143,22868200.0,22867466.666666668
596,2022-12-10 15:10:00,22849000.0,22880000.0,22849000.0,22879000.0,22864857.14285714,22868133.333333332,22867933.333333332
597,2022-12-10 15:15:00,22879000.0,22885000.0,22851000.0,22884000.0,22868714.285714287,22868800.0,22868666.666666668
598,2022-12-10 15:20:00,22881000.0,22890000.0,22857000.0,22880000.0,22870714.285714287,22870266.666666668,22868700.0
599,2022-12-10 15:25:00,22889000.0,22905000.0,22889000.0,22904000.0,22875857.14285714,22872533.333333332,22869666.666666668
600,2022-12-10 15:30:00,22904000.0,22927000.0,22895000.0,22899000.0,22880285.714285713,22874133.333333332,22870766.666666668
601,2022-12-10 15:35:00,22895000.0,22917000.0,22887000.0,22903000.0,22885428.57142857,22876066.666666668,22871766.666666668
602,2022-12-10 15:40:00,22910000.0,22910000.0,22882000.0,22894000.0,22891857.14285714,22876733.333333332,22873233.333333332
603,2022-12-10 15:45:00,22894000.0,22903000.0,22885000.0,22885000.0,22892714.285714287,22878200.0,22874333.333333332
604,2022-12-10 15:50:00,22885000.0,22901000.0,22880000.0,22894000.0,22894142.85714286,22879800.0,22875466.666666668
605,2022-12-10 15:55:00,22880000.0,22901000.0,22872000.0,22873000.0,22893142.85714286,22880866.666666668,22875800.0
606,2022-12-10 16:00:00,22872000.0,22896000.0,22861000.0,22873000.0,22888714.285714287,22881333.333333332,22875833.333333332
607,2022-12-10 16:05:00,22884000.0,22896000.0,22873000.0,22879000.0,22885857.14285714,22882066.666666668,22876066.666666668
608,2022-12-10 16:10:00,22884000.0,22894000.0,22872000.0,22873000.0,22881571.42857143,22882400.0,22876466.666666668
609,2022-12-10 16:15:00,22873000.0,22895000.0,22871000.0,22892000.0,22881285.714285713,22884066.666666668,22877466.666666668
610,2022-12-10 16:20:00,22892000.0,22896000.0,22882000.0,22894000.0,22882571.42857143,22887066.666666668,22877633.333333332
611,2022-12-10 16:25:00,22883000.0,22896000.0,22873000.0,22892000.0,22882285.714285713,22887933.333333332,22878033.333333332
612,2022-12-10 16:30:00,22892000.0,22894000.0,22877000.0,22880000.0,22883285.714285713,22887666.666666668,22878233.333333332
613,2022-12-10 16:35:00,22880000.0,22892000.0,22871000.0,22871000.0,22883000.0,22887066.666666668,22878666.666666668
614,2022-12-10 16:40:00,22871000.0,22879000.0,22869000.0,22873000.0,22882142.85714286,22885000.0,22878766.666666668
615,2022-12-10 16:45:00,22873000.0,22892000.0,22873000.0,22881000.0,22883285.714285713,22883800.0,22878966.666666668
616,2022-12-10 16:50:00,22886000.0,22886000.0,22873000.0,22886000.0,22882428.57142857,22882666.666666668,22879366.666666668
617,2022-12-10 16:55:00,22887000.0,22894000.0,22875000.0,22894000.0,22882428.57142857,22882666.666666668,22879700.0
618,2022-12-10 17:00:00,22894000.0,22904000.0,22894000.0,22904000.0,22884142.85714286,22883933.333333332,22881066.666666668
619,2022-12-10 17:05:00,22904000.0,22918000.0,22894000.0,22903000.0,22887428.57142857,22884533.333333332,22882166.666666668
620,2022-12-10 17:10:00,22904000.0,22905000.0,22894000.0,22894000.0,22890714.285714287,22885933.333333332,22883400.0
621,2022-12-10 17:15:00,22894000.0,22894000.0,22880000.0,22881000.0,22891857.14285714,22886466.666666668,22883900.0
622,2022-12-10 17:20:00,22881000.0,22889000.0,22878000.0,22889000.0,22893000.0,22887133.333333332,22884600.0
623,2022-12-10 17:25:00,22882000.0,22889000.0,22872000.0,22873000.0,22891142.85714286,22887133.333333332,22884766.666666668
624,2022-12-10 17:30:00,22873000.0,22878000.0,22860000.0,22878000.0,22888857.14285714,22886200.0,22885133.333333332
625,2022-12-10 17:35:00,22878000.0,22893000.0,22861000.0,22866000.0,22883428.57142857,22884333.333333332,22885700.0
626,2022-12-10 17:40:00,22887000.0,22888000.0,22866000.0,22888000.0,22881285.714285713,22884066.666666668,22886000.0
627,2022-12-10 17:45:00,22866000.0,22888000.0,22866000.0,22886000.0,22880142.85714286,22884466.666666668,22886066.666666668
628,2022-12-10 17:50:00,22866000.0,22885000.0,22854000.0,22856000.0,22876571.42857143,22883466.666666668,22885266.666666668
629,2022-12-10 17:55:00,22854000.0,22884000.0,22853000.0,22872000.0,22874142.85714286,22883400.0,22884200.0
630,2022-12-10 18:00:00,22872000.0,22872000.0,22853000.0,22853000.0,22871285.714285713,22881533.333333332,22882666.666666668
631,2022-12-10 18:05:00,22853000.0,22871000.0,22838000.0,22838000.0,22865571.42857143,22878333.333333332,22880500.0
632,2022-12-10 18:10:00,22843000.0,22863000.0,22838000.0,22856000.0,22864142.85714286,22875800.0,22879233.333333332
633,2022-12-10 18:15:00,22856000.0,22856000.0,22837000.0,22852000.0,22859000.0,22872333.333333332,22878133.333333332
634,2022-12-10 18:20:00,22839000.0,22852000.0,22838000.0,22847000.0,22853428.57142857,22868600.0,22876566.666666668
635,2022-12-10 18:25:00,22846000.0,22846000.0,22834000.0,22845000.0,22851857.14285714,22865333.333333332,22875633.333333332
636,2022-12-10 18:30:00,22845000.0,22847000.0,22833000.0,22836000.0,22846714.285714287,22862333.333333332,22874400.0
637,2022-12-10 18:35:00,22836000.0,22847000.0,22836000.0,22846000.0,22845714.285714287,22859466.666666668,22873300.0
638,2022-12-10 18:40:00,22845000.0,22851000.0,22845000.0,22847000.0,22847000.0,22857733.333333332,22872433.333333332
639,2022-12-10 18:45:00,22847000.0,22853000.0,22838000.0,22843000.0,22845142.85714286,22855400.0,22870800.0
640,2022-12-10 18:50:00,22838000.0,22861000.0,22838000.0,22854000.0,22845428.57142857,22854600.0,22869466.666666668
641,2022-12-10 18:55:00,22850000.0,22863000.0,22843000.0,22860000.0,22847285.714285713,22852733.333333332,22868400.0
642,2022-12-10 19:00:00,22860000.0,22883000.0,22845000.0,22882000.0,22852571.42857143,22852466.666666668,22868466.666666668
643,2022-12-10 19:05:00,22881000.0,22882000.0,22863000.0,22865000.0,22856714.285714287,22853066.666666668,22868266.666666668
644,2022-12-10 19:10:00,22865000.0,22887000.0,22865000.0,22869000.0,22860000.0,22852866.666666668,22868133.333333332
645,2022-12-10 19:15:00,22884000.0,22890000.0,22867000.0,22886000.0,22865571.42857143,22855066.666666668,22868300.0
646,2022-12-10 19:20:00,22886000.0,22897000.0,22865000.0,22880000.0,22870857.14285714,22857866.666666668,22868100.0
647,2022-12-10 19:25:00,22882000.0,22900000.0,22878000.0,22900000.0,22877428.57142857,22860800.0,22868300.0
648,2022-12-10 19:30:00,22900000.0,22905000.0,22879000.0,22892000.0,22882000.0,22863466.666666668,22867900.0
649,2022-12-10 19:35:00,22882000.0,22909000.0,22882000.0,22898000.0,22884285.714285713,22866866.666666668,22867733.333333332
650,2022-12-10 19:40:00,22898000.0,22908000.0,22898000.0,22905000.0,22890000.0,22870866.666666668,22868100.0
651,2022-12-10 19:45:00,22906000.0,22911000.0,22898000.0,22909000.0,22895714.285714287,22875733.333333332,22869033.333333332
652,2022-12-10 19:50:00,22908000.0,22913000.0,22896000.0,22903000.0,22898142.85714286,22879533.333333332,22869500.0
653,2022-12-10 19:55:00,22903000.0,22912000.0,22880000.0,22910000.0,22902428.57142857,22883733.333333332,22870733.333333332
654,2022-12-10 20:00:00,22910000.0,22916000.0,22893000.0,22916000.0,22904714.285714287,22888600.0,22872000.0
655,2022-12-10 20:05:00,22915000.0,22915000.0,22900000.0,22900000.0,22905857.14285714,22891666.666666668,22873133.333333332
656,2022-12-10 20:10:00,22901000.0,22915000.0,22896000.0,22899000.0,22906000.0,22894266.666666668,22873500.0
657,2022-12-10 20:15:00,22899000.0,22913000.0,22896000.0,22913000.0,22907142.85714286,22896333.333333332,22874400.0
658,2022-12-10 20:20:00,22913000.0,22917000.0,22898000.0,22910000.0,22907285.714285713,22899333.333333332,22876200.0
659,2022-12-10 20:25:00,22911000.0,22914000.0,22898000.0,22912000.0,22908571.42857143,22902200.0,22877533.333333332
660,2022-12-10 20:30:00,22913000.0,22918000.0,22902000.0,22918000.0,22909714.285714287,22904333.333333332,22879700.0
661,2022-12-10 20:35:00,22918000.0,22927000.0,22901000.0,22927000.0,22911285.714285713,22907466.666666668,22882666.666666668
662,2022-12-10 20:40:00,22927000.0,22927000.0,22902000.0,22910000.0,22912714.285714287,22908133.333333332,22884466.666666668
663,2022-12-10 20:45:00,22910000.0,22938000.0,22908000.0,22915000.0,22915000.0,22909666.666666668,22886566.666666668
664,2022-12-10 20:50:00,22915000.0,22930000.0,22909000.0,22911000.0,22914714.285714287,22910533.333333332,22888700.0
665,2022-12-10 20:55:00,22911000.0,22933000.0,22911000.0,22933000.0,22918000.0,22912400.0,22891633.333333332
666,2022-12-10 21:00:00,22929000.0,22940000.0,22913000.0,22914000.0,22918285.714285713,22912733.333333332,22894233.333333332
667,2022-12-10 21:05:00,22914000.0,22939000.0,22911000.0,22920000.0,22918571.42857143,22913866.666666668,22896700.0
668,2022-12-10 21:10:00,22920000.0,22934000.0,22911000.0,22932000.0,22919285.714285713,22915333.333333332,22899533.333333332
669,2022-12-10 21:15:00,22932000.0,22933000.0,22901000.0,22901000.0,22918000.0,22914333.333333332,22901466.666666668
670,2022-12-10 21:20:00,22901000.0,22911000.0,22899000.0,22911000.0,22917428.57142857,22915066.666666668,22903366.666666668
671,2022-12-10 21:25:00,22908000.0,22911000.0,22887000.0,22888000.0,22914142.85714286,22914333.333333332,22904300.0
672,2022-12-10 21:30:00,22892000.0,22892000.0,22866000.0,22869000.0,22905000.0,22911400.0,22903866.666666668
673,2022-12-10 21:35:00,22869000.0,22878000.0,22867000.0,22870000.0,22898714.285714287,22908733.333333332,22904033.333333332
674,2022-12-10 21:40:00,22871000.0,22878000.0,22860000.0,22871000.0,22891714.285714287,22906000.0,22904100.0
675,2022-12-10 21:45:00,22871000.0,22877000.0,22860000.0,22876000.0,22883714.285714287,22903200.0,22903766.666666668
676,2022-12-10 21:50:00,22876000.0,22886000.0,22863000.0,22874000.0,22879857.14285714,22899666.666666668,22903566.666666668
677,2022-12-10 21:55:00,22874000.0,22885000.0,22863000.0,22865000.0,22873285.714285713,22896666.666666668,22902400.0
