,date,balance,coin_quantity,avg_price,profitloss,portfolio_val,action,trading_volume,price,trading_price,trading_fee
406,2022-10-28 10:00:00,994253.8082730583,0.0006766897917327429,28940758.909074586,0.013598339349322197,1013598.3393493221,2,0.0,28587000.0,0.0,0.0
407,2022-10-28 11:00:00,994253.8082730583,0.0006766897917327429,28940758.909074586,0.013525256851814937,1013525.256851815,2,0.0,28479000.0,0.0,0.0
408,2022-10-28 12:00:00,994253.8082730583,0.0006766897917327429,28940758.909074586,0.013593602520780124,1013593.60252078,2,0.0,28580000.0,0.0,0.0
409,2022-10-28 13:00:00,585487.5834516524,0.014995616783268198,28551400.462965067,0.01335751712864397,1013357.5171286439,0,0.014318926991535455,28533000.0,408766.2248214059,204.28097192474058
410,2022-10-28 14:00:00,734119.9791678444,0.009798624084213982,28551400.462965067,0.014497808713543225,1014497.8087135432,1,0.0051969926990542165,28614000.0,148781.10246528272,74.35337454536867
411,2022-10-28 15:00:00,831189.3902799449,0.0064063306021800645,28551400.462965067,0.014596229089757884,1014596.2290897579,1,0.003392293482033917,28629000.0,97166.52908219758,48.558985048574506
412,2022-10-28 16:00:00,920500.7104711203,0.003260989400790695,28551400.462965067,0.01314215835818322,1013142.1583581832,1,0.0031453412013893694,28409000.0,89400.67618936572,44.6779990951353
413,2022-10-28 17:00:00,952786.8831135059,0.002127773340299985,28551400.462965067,0.01343906217875701,1013439.0621787569,1,0.00113321606049071,28505000.0,32318.474966189828,16.151161902143844
414,2022-10-28 18:00:00,973812.8385926583,0.001389547844931848,28551400.462965067,0.01340939398183627,1013409.3939818363,1,0.0007382254953681371,28496000.0,21046.99195286844,10.518236858005219
415,2022-10-28 19:00:00,987541.744511728,0.000907726117487882,28551400.462965067,0.01341920066907254,1013419.2006690725,1,0.0004818217274439661,28508000.0,13742.64169287557,6.867886902986292
416,2022-10-28 20:00:00,632085.5932141632,0.013375388668075472,28499759.774642985,0.013230668699641734,1013230.6686996418,0,0.01246766255058759,28496000.0,355456.15129756473,177.639256020772
417,2022-10-28 21:00:00,765120.0777379263,0.008721994442250077,28499759.774642985,0.014595284769605366,1014595.2847696053,1,0.004653394225825394,28603000.0,133167.58555880436,66.55051752064186
418,2022-10-28 22:00:00,435725.7601869328,0.020120336178146896,28717435.133469943,0.01688155035652783,1016881.5503565278,0,0.011398341735896817,28884000.0,329394.31755099347,164.61485134982183
419,2022-10-28 23:00:00,637007.6041910946,0.013159067718407613,28717435.133469943,0.017686274216908604,1017686.2742169085,1,0.006961268459739283,28929000.0,201483.22653943358,100.69126763589885
420,2022-10-29 00:00:00,768339.0873724443,0.008610721227624412,28717435.133469943,0.017094212917285967,1017094.212917286,1,0.0045483464907832005,28889000.0,131462.88036312198,65.69859088611794
421,2022-10-29 01:00:00,854936.6617596316,0.005635620107007541,28717435.133469943,0.019057190515905154,1019057.1905159052,1,0.002975101120616871,29122000.0,86684.21528202182,43.32044741730226
422,2022-10-29 02:00:00,928805.5132100228,0.0030927559330270996,28717435.133469943,0.018693371647522383,1018693.3716475224,1,0.0025428641739804413,29064000.0,73942.75725474383,36.95290217628377
423,2022-10-29 03:00:00,959634.108962266,0.0020300119795721256,28717435.133469943,0.018551146645387817,1018551.1466453879,1,0.0010627439534549742,29023000.0,30859.439770004275,15.422008880561856
424,2022-10-29 04:00:00,979861.0845288425,0.0013320608116592669,28717435.133469943,0.01848418776290295,1018484.1877629029,1,0.0006979511679128588,28995000.0,20247.212660690155,10.11854705681667
425,2022-10-29 05:00:00,993144.621003244,0.0008737470808783847,28717435.133469943,0.01848153885455539,1018481.5388545553,1,0.0004583137307808821,28998000.0,13296.826655966612,6.64509078259201
426,2022-10-29 06:00:00,644420.7738244315,0.012915951765532068,28928673.185967717,0.018260081725991695,1018260.0817259917,0,0.012042204684653684,28944000.0,348723.8471788125,174.27478619630813
427,2022-10-29 07:00:00,773110.7820386313,0.008466633035595542,28928673.185967717,0.018118208822694992,1018118.2088226951,1,0.004449318729936528,28938000.0,128818.76259960669,64.37719270345161
428,2022-10-29 08:00:00,857742.2988476183,0.005542610184022402,28928673.185967717,0.018245204556538885,1018245.204556539,1,0.0029240228515731393,28958000.0,84716.19066272289,42.33692686792748
429,2022-10-29 09:00:00,913285.6144621125,0.0036282796467983587,28928673.185967717,0.018610944329022105,1018610.9443290221,1,0.0019143305372240436,29029000.0,55598.8867156593,27.785550582538384
430,2022-10-29 10:00:00,512414.5374359777,0.017430234233615692,29008907.798248675,0.018414237237841302,1018414.2372378412,0,0.013801954586817333,29030000.0,400871.0770261348,200.33537082765358
431,2022-10-29 11:00:00,688058.141029952,0.01141203322921026,29008907.798248675,0.021289511322891475,1021289.5113228916,1,0.006018201004405431,29200000.0,175819.3350633029,87.86573466431929
432,2022-10-29 12:00:00,802771.6714819216,0.007481657012302466,29008907.798248675,0.02124353789816591,1021243.5378981659,1,0.003930376216907794,29201000.0,114828.30136787945,57.38545795496224
433,2022-10-29 13:00:00,487818.0585493387,0.018286030118602928,29084000.727534927,0.02059983208495364,1020599.8320849537,0,0.010804373106300462,29136000.0,314953.61293258285,157.39810741258512
434,2022-10-29 14:00:00,670944.6359422359,0.011986841970141802,29084000.727534927,0.01959392148578032,1019593.9214857804,1,0.006299188148461126,29086000.0,183309.79557938335,91.60909324307015
435,2022-10-29 15:00:00,791360.161226432,0.007855300023441567,29084000.727534927,0.02042070990998801,1020420.7099099881,1,0.004131541946700235,29160000.0,120536.00104736176,60.237881582889436
436,2022-10-29 16:00:00,871460.1941384622,0.005108612462571294,29084000.727534927,0.02051417995890481,1020514.1799589049,1,0.002746687560870273,29177000.0,80180.1730149937,40.070051481755975
437,2022-10-29 17:00:00,923021.2241089843,0.0033494110104428923,29084000.727534927,0.021239352579211612,1021239.3525792117,1,0.0017592014521284017,29324000.0,51612.61679390435,25.793411691106627
438,2022-10-29 18:00:00,956847.599772188,0.00219796513020815,29084000.727534927,0.021450190879265918,1021450.1908792659,1,0.0011514458802347424,29392000.0,33860.21896051548,16.921648655929772
439,2022-10-29 19:00:00,515485.7718046965,0.017301404507735613,29192247.17040009,0.020825194666638236,1020825.1946666383,0,0.015103439377527462,29208000.0,441361.8279674915,220.57062866941106
440,2022-10-29 20:00:00,319116.7212398701,0.024029924052037042,29186017.832324855,0.020069605837790716,1020069.6058377908,0,0.00672851954430143,29170000.0,196369.05056482635,98.13545755363636
441,2022-10-29 21:00:00,319116.7212398701,0.024029924052037042,29186017.832324855,0.02124707211634047,1021247.0721163405,2,0.0,29219000.0,0.0,0.0
442,2022-10-29 22:00:00,560329.8274210757,0.015775245810562853,29186017.832324855,0.021534913938691336,1021534.9139386913,1,0.008254678241474188,29236000.0,241454.4399542732,120.66688653386967
443,2022-10-29 23:00:00,326744.475756758,0.02374835616353191,29218242.22754284,0.022143840937299375,1022143.8409372993,0,0.007973110352969054,29282000.0,233585.35166431763,116.73430867781991
444,2022-10-30 00:00:00,565509.9342593201,0.015584700194936504,29218242.22754284,0.02154943136355203,1021549.4313635521,1,0.008163655968595404,29262000.0,239004.3434035152,119.44245047651935
445,2022-10-30 01:00:00,722014.2952434223,0.010226867780556446,29218242.22754284,0.020894506130184398,1020894.5061301844,1,0.005357832414380058,29225000.0,156660.94363641232,78.2913261551286
446,2022-10-30 02:00:00,824438.4809683999,0.006703801687913825,29218242.22754284,0.01943196066474928,1019431.9606647494,1,0.0035230660926426215,29087000.0,102526.66114841426,51.23771171834797
447,2022-10-30 03:00:00,891693.9112770201,0.004395428622869462,29218242.22754284,0.019820655633664863,1019820.6556336649,1,0.002308373065044364,29150000.0,67322.71938346623,33.6445374230216
448,2022-10-30 04:00:00,891693.9112770201,0.004395428622869462,29218242.22754284,0.019899773348876604,1019899.7733488765,2,0.0,29168000.0,0.0,0.0
449,2022-10-30 05:00:00,485244.43571268534,0.018309404455596822,29202099.4938247,0.019824117602745828,1019824.1176027458,0,0.013913975832727361,29197000.0,406449.4755643348,203.1231761940704
450,2022-10-30 06:00:00,683985.937280889,0.011508401547322435,29202099.4938247,0.020457073319954944,1020457.073319955,1,0.0068010029082743876,29237000.0,198940.34249023287,99.42046101460913
451,2022-10-30 07:00:00,799090.9740226181,0.0075480652891720705,29202099.4938247,0.018581164566452868,1018581.1645664528,1,0.003960336258150365,29079000.0,115220.19935977984,57.58130902537724
452,2022-10-30 08:00:00,874638.1528931917,0.00494984001825489,29202099.4938247,0.01863394886424463,1018633.9488642446,1,0.00259822527091718,29091000.0,75622.76384192982,37.79248567812585
453,2022-10-30 09:00:00,932504.3525041415,0.002957714659210706,29202099.4938247,0.01846145593012305,1018461.4559301231,1,0.001992125359044184,29062000.0,57924.09475813434,28.94757359227104
454,2022-10-30 10:00:00,962234.0640676507,0.0019377721342497295,29202099.4938247,0.01874531281877556,1018745.3128187755,1,0.0010199425249609766,29163000.0,29759.45614736468,14.872291927718482
455,2022-10-30 11:00:00,981711.0573319279,0.0012698233911019427,29202099.4938247,0.018756884943936125,1018756.884943936,1,0.0006679487431477868,29174000.0,19496.480000909825,9.743368316296767
456,2022-10-30 12:00:00,994470.8107657456,0.0008314710063177958,29202099.4938247,0.018685740882738777,1018685.7408827387,1,0.00043835238478414696,29123000.0,12772.519570319746,6.383068251034356
457,2022-10-30 13:00:00,994470.8107657456,0.0008314710063177958,29202099.4938247,0.018717336780978755,1018717.3367809788,2,0.0,29161000.0,0.0,0.0
458,2022-10-30 14:00:00,994470.8107657456,0.0008314710063177958,29202099.4938247,0.0187439438531809,1018743.943853181,2,0.0,29193000.0,0.0,0.0
459,2022-10-30 15:00:00,994470.8107657456,0.0008314710063177958,29202099.4938247,0.018847046257964406,1018847.0462579645,2,0.0,29317000.0,0.0,0.0
460,2022-10-30 16:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018746182759461494,1018746.1827594616,1,0.0003591762739779005,29202000.0,10493.909885479,5.244332776351325
461,2022-10-30 17:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018703203938818636,1018703.2039388187,2,0.0,29111000.0,0.0,0.0
462,2022-10-30 18:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018662586591837282,1018662.5865918373,2,0.0,29025000.0,0.0,0.0
463,2022-10-30 19:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018672504781216404,1018672.5047812165,2,0.0,29046000.0,0.0,0.0
464,2022-10-30 20:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.0187027316440862,1018702.7316440863,2,0.0,29110000.0,0.0,0.0
465,2022-10-30 21:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.01870792688614209,1018707.926886142,2,0.0,29121000.0,0.0,0.0
466,2022-10-30 22:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018672977075948838,1018672.9770759488,2,0.0,29047000.0,0.0,0.0
467,2022-10-30 23:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018698953286227615,1018698.9532862275,2,0.0,29102000.0,0.0,0.0
468,2022-10-31 00:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018685256738989686,1018685.2567389897,2,0.0,29073000.0,0.0,0.0
469,2022-10-31 01:00:00,1004954.2319856719,0.00047229473233989527,29202099.4938247,0.018623858423785444,1018623.8584237855,2,0.0,28943000.0,0.0,0.0
470,2022-10-31 02:00:00,659717.8428736543,0.012364897082277025,29022146.52979065,0.01848533171592215,1018485.3317159222,0,0.01189260234993713,29015000.0,345236.3891120175,172.5319285917129
471,2022-10-31 03:00:00,432216.24604521703,0.020205318531728744,29014328.92057778,0.018210894102413944,1018210.894102414,0,0.007840421449451719,29002000.0,227501.59682843724,113.69395143849938
472,2022-10-31 04:00:00,282880.4740823158,0.02535882961111296,29003897.675723545,0.01734825610898061,1017348.2561089805,0,0.005153511079384218,28963000.0,149335.77196290123,74.63057069610255
473,2022-10-31 05:00:00,588713.1459140563,0.014822133169512669,29003897.675723545,0.019147893156704177,1019147.8931567043,1,0.010536696441600293,29040000.0,306138.65749640454,152.99283233203624
474,2022-10-31 06:00:00,757113.7632556381,0.009023707324743169,29003897.675723545,0.01931562699070044,1019315.6269907004,1,0.005798425844769501,29057000.0,168569.10220135312,84.2424298857337
475,2022-10-31 07:00:00,847239.6268034298,0.0059060864340228815,29003897.675723545,0.01806136473467368,1018061.3647346736,1,0.0031176208907202872,28923000.0,90216.03449681401,45.08547451115144
476,2022-10-31 08:00:00,906294.5600554463,0.003865665275416623,29003897.675723545,0.018232629435685377,1018232.6294356855,1,0.0020404211586062585,28957000.0,59114.01772750631,29.542237744880715
477,2022-10-31 09:00:00,944850.6904421761,0.00252814514449961,29003897.675723545,0.017764924554689365,1017764.9245546893,1,0.0013375201309170127,28841000.0,38594.70580482545,19.287709047888782
478,2022-10-31 10:00:00,974030.272384242,0.0015175113288876806,29003897.675723545,0.017866622141820443,1017866.6221418205,1,0.0010106338156119295,28887000.0,29208.776121097595,14.597089515790904
479,2022-10-31 11:00:00,989150.2413527769,0.000992249775592462,29003897.675723545,0.017727034889839732,1017727.0348898398,1,0.0005252615532952187,28800000.0,15135.09650126975,7.563766367451151
480,2022-10-31 12:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017727392365000982,1017727.392365001,1,0.00038853179839819387,28806000.0,11197.6430081507,5.596023492329186
481,2022-10-31 13:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017755163391951934,1017755.1633919519,2,0.0,28852000.0,0.0,0.0
482,2022-10-31 14:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.0177231663391606,1017723.1663391606,2,0.0,28799000.0,0.0,0.0
483,2022-10-31 15:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.0177231663391606,1017723.1663391606,2,0.0,28799000.0,0.0,0.0
484,2022-10-31 16:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.01772497749309232,1017724.9774930923,2,0.0,28802000.0,0.0,0.0
485,2022-10-31 17:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.01771471428748006,1017714.71428748,2,0.0,28785000.0,0.0,0.0
486,2022-10-31 18:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017885566475025927,1017885.566475026,2,0.0,29068000.0,0.0,0.0
487,2022-10-31 19:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017912130066022547,1017912.1300660225,2,0.0,29112000.0,0.0,0.0
488,2022-10-31 20:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017919978399725922,1017919.978399726,2,0.0,29125000.0,0.0,0.0
489,2022-10-31 21:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.01787168096155045,1017871.6809615504,2,0.0,29045000.0,0.0,0.0
490,2022-10-31 22:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017674265183007964,1017674.2651830079,2,0.0,28718000.0,0.0,0.0
491,2022-10-31 23:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017642268130216632,1017642.2681302166,2,0.0,28665000.0,0.0,0.0
492,2022-11-01 00:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017671246593121914,1017671.2465931219,2,0.0,28713000.0,0.0,0.0
493,2022-11-01 01:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017656153643692107,1017656.1536436921,2,0.0,28688000.0,0.0,0.0
494,2022-11-01 02:00:00,1000336.692313943,0.0006037179771942681,29003897.675723545,0.017638645822353416,1017638.6458223534,2,0.0,28659000.0,0.0,0.0
495,2022-11-01 03:00:00,512470.6470218868,0.017581025761295957,28731680.134531073,0.01743286893782936,1017432.8689378293,0,0.01697730778410169,28722000.0,487866.04529205617,243.81111708748435
496,2022-11-01 04:00:00,335755.2072757146,0.023740646552336257,28716974.210902292,0.016518247163956667,1016518.2471639568,0,0.006159620791040301,28675000.0,176715.43974617217,88.31356309154032
497,2022-11-01 05:00:00,208323.5905034276,0.02817762602721552,28715246.16083592,0.01719052324067638,1017190.5232406764,0,0.0044369794748792615,28706000.0,127431.616772287,63.68396640294204
498,2022-11-01 06:00:00,136625.3623902807,0.030671619098653173,28716771.08668961,0.017943665570981038,1017943.665570981,0,0.002493993071437655,28734000.0,71698.22811314694,35.83119845734479
499,2022-11-01 07:00:00,441184.3796370451,0.02007959417744798,28716771.08668961,0.01883414493386848,1018834.1449338685,1,0.010592024921205194,28768000.0,304863.7286196976,152.3556864666155
500,2022-11-01 08:00:00,640491.6314681739,0.01315044846514055,28716771.08668961,0.018935237397988747,1018935.2373979887,1,0.006929145712307429,28778000.0,199506.65878643756,99.70347765439159
501,2022-11-01 09:00:00,770966.0190925804,0.008603929328433494,28716771.08668961,0.01800203797056299,1018002.0379705629,1,0.004546519136707056,28712000.0,130604.92728185956,65.2698287265665
502,2022-11-01 10:00:00,856602.0777482716,0.0056280376225273585,28716771.08668961,0.018638908938456877,1018638.9089384568,1,0.0029758917059061352,28791000.0,85721.7375537959,42.83944905237177
503,2022-11-01 11:00:00,912705.8540725744,0.0036827977332348186,28716771.08668961,0.018976665462798303,1018976.6654627983,1,0.0019452398892925399,28856000.0,56159.90816654824,28.065921122712766
504,2022-11-01 12:00:00,949293.6574317735,0.002409630426181212,28716771.08668961,0.01857535144533573,1018575.3514453357,1,0.0012731673070536067,28752000.0,36624.409465611505,18.303053206202648
505,2022-11-01 13:00:00,973213.7700829626,0.0015764568190744584,28716771.08668961,0.0184959157540574,1018495.9157540574,1,0.0008331736071067539,28724000.0,23944.044729879664,11.9660393452672
506,2022-11-01 14:00:00,988894.5052248556,0.0010316766457426703,28716771.08668961,0.01860472926895307,1018604.7292689531,1,0.000544780173331788,28798000.0,15696.423721324632,7.844289715804416
507,2022-11-01 15:00:00,999184.8343914509,0.0006753331283313538,28716771.08668961,0.018696559135200408,1018696.5591352003,1,0.0003563435174113166,28892000.0,10300.624643500283,5.14773845252388
508,2022-11-01 16:00:00,999184.8343914509,0.0006753331283313538,28716771.08668961,0.018672247142580423,1018672.2471425805,2,0.0,28856000.0,0.0,0.0
509,2022-11-01 17:00:00,659989.7219726052,0.012427061077966912,28841814.184695676,0.018498007010872675,1018498.0070108727,0,0.011751727949635558,28849000.0,339195.1124188457,169.5127998095181
510,2022-11-01 18:00:00,659989.7219726052,0.012427061077966912,28841814.184695676,0.018137622239611684,1018137.6222396116,2,0.0,28820000.0,0.0,0.0
511,2022-11-01 19:00:00,783643.1528215429,0.008136456635531445,28841814.184695676,0.018249743450456712,1018249.7434504566,1,0.004290604442435467,28834000.0,123777.14613743081,61.85764424659213
512,2022-11-01 20:00:00,864563.1293439354,0.005326695521115956,28841814.184695676,0.018046534089370736,1018046.5340893706,1,0.0028097611144154893,28814000.0,81000.93697914328,40.48022837538396
513,2022-11-01 21:00:00,917461.5523882943,0.0034888982613374177,28841814.184695676,0.017934844518289195,1017934.8445182892,1,0.0018377972597785387,28798000.0,52951.347929845906,26.46244274355118
514,2022-11-01 22:00:00,952024.1344800929,0.0022831003665116792,28841814.184695676,0.017498886790914714,1017498.8867909148,1,0.0012057978948257385,28678000.0,34597.16196382643,17.289936013906264
515,2022-11-01 23:00:00,974648.7215910116,0.0014936777166040826,28841814.184695676,0.017478436436917155,1017478.436436917,1,0.0007894226499075967,28674000.0,22647.223015982152,11.317952531725215
516,2022-11-02 00:00:00,989435.0902654744,0.0009786103272425696,28841814.184695676,0.017542736084535493,1017542.7360845355,1,0.000515067389361513,28722000.0,14801.162440019996,7.3968827786206885
517,2022-11-02 01:00:00,989435.0902654744,0.0009786103272425696,28841814.184695676,0.017496741399155136,1017496.7413991551,2,0.0,28675000.0,0.0,0.0
518,2022-11-02 02:00:00,989435.0902654744,0.0009786103272425696,28841814.184695676,0.0174947841785007,1017494.7841785006,2,0.0,28673000.0,0.0,0.0
519,2022-11-02 03:00:00,989435.0902654744,0.0009786103272425696,28841814.184695676,0.01752707831929956,1017527.0783192996,2,0.0,28706000.0,0.0,0.0
520,2022-11-02 04:00:00,649448.9113108483,0.012815186690724976,28719142.13338317,0.017360106014871812,1017360.1060148717,0,0.011836576363482407,28709000.0,339986.178954626,169.9081354096082
521,2022-11-02 05:00:00,425842.91444550443,0.020595394507353596,28721732.79157321,0.01746621706374385,1017466.2170637439,0,0.007780207816628619,28726000.0,223605.9968653439,111.74712487023686
522,2022-11-02 06:00:00,629767.9924822666,0.013487179631467682,28721732.79157321,0.016890509444283497,1016890.5094442836,1,0.007108214875885915,28703000.0,204129.10512834467,102.01354579127671
523,2022-11-02 07:00:00,763607.8270932053,0.008824687012911236,28721732.79157321,0.017052838104016033,1017052.838104016,1,0.0046624926185564455,28720000.0,133973.7413989436,66.95339400247056
524,2022-11-02 08:00:00,851333.299710873,0.005771733612921118,28721732.79157321,0.017264869348742273,1017264.8693487423,1,0.0030529533999901185,28749000.0,87813.24197496407,43.88467864815796
525,2022-11-02 09:00:00,908858.9928341748,0.0037750477375184843,28721732.79157321,0.01767474386814505,1017674.743868145,1,0.0019966858754026334,28825000.0,57583.24759366014,28.777235179240453
526,2022-11-02 10:00:00,946402.0962565033,0.002469546404121059,28721732.79157321,0.017455885395874393,1017455.8853958744,1,0.001305501333397425,28772000.0,37580.665306692965,18.780942182255355
527,2022-11-02 11:00:00,970980.9356644948,0.0016156875508058076,28721732.79157321,0.01751273712770196,1017512.737127702,1,0.0008538588533152514,28800000.0,24603.43054296698,12.295567487739621
528,2022-11-02 12:00:00,555874.2633253189,0.016000433337575976,28830754.711710464,0.017374762081022732,1017374.7620810228,0,0.014384745786770169,28843000.0,415106.6723391759,207.449611363906
529,2022-11-02 13:00:00,715637.1654587096,0.010469731163078096,28830754.711710464,0.018222865802829613,1018222.8658028296,1,0.00553070217449788,28901000.0,159922.7449569358,79.92141177258162
530,2022-11-02 14:00:00,715637.1654587096,0.010469731163078096,28830754.711710464,0.01741669650327271,1017416.6965032726,2,0.0,28824000.0,0.0,0.0
531,2022-11-02 15:00:00,820136.4301775752,0.006852906847545172,28830754.711710464,0.018233408419563446,1018233.4084195634,1,0.003616824315532924,28907000.0,104603.81625935477,52.27577024455512
532,2022-11-02 16:00:00,888294.525220095,0.004485862134501025,28830754.711710464,0.01752772745293485,1017527.727452935,1,0.0023670447130441463,28809000.0,68226.28723365784,34.09609556904441
533,2022-11-02 17:00:00,932922.6240755621,0.0029387769999768935,28830754.711710464,0.01773866707189531,1017738.6670718952,1,0.0015470851345241318,28861000.0,44672.74927953472,22.325212033750482
534,2022-11-02 18:00:00,962250.360971214,0.001924696885938472,28830754.711710464,0.017941465365843623,1017941.4653658437,1,0.0010140801140384216,28935000.0,29357.07930375158,14.671204049850866
535,2022-11-02 19:00:00,981405.6054589275,0.0012607499986644704,28830754.711710464,0.017797154170377416,1017797.1541703774,1,0.0006639468872740017,28865000.0,19174.40931461464,9.58241345058203
536,2022-11-02 20:00:00,585669.0498459649,0.014931602873231664,28924366.918329608,0.017685115777176463,1017685.1157771766,0,0.013670852874567194,28933000.0,395736.5556129625,197.7693931099263
537,2022-11-02 21:00:00,734133.4824220226,0.009775978218515717,28924366.918329608,0.015789190875679093,1015789.190875679,1,0.005155624654715947,28811000.0,148612.97127798464,74.26935096351059
538,2022-11-02 22:00:00,734133.4824220226,0.009775978218515717,28924366.918329608,0.016268213808386278,1016268.2138083862,2,0.0,28860000.0,0.0,0.0
539,2022-11-02 23:00:00,831646.5447949457,0.006397564086838648,28924366.918329608,0.016395400494672252,1016395.4004946722,1,0.003378414131677069,28878000.0,97610.6242162177,48.780921647285204
540,2022-11-03 00:00:00,895291.405869758,0.004192539520576284,28924366.918329608,0.01636356214495982,1016363.5621449599,1,0.002205024566262364,28878000.0,63708.53777423681,31.83834971226228
541,2022-11-03 01:00:00,937232.1852267524,0.0027459813215583257,28924366.918329608,0.016887611402516267,1016887.6114025164,1,0.0014465581990179583,29008000.0,41982.74111723149,20.980880118556467
542,2022-11-03 02:00:00,964630.1941325082,0.00179800391240293,28924366.918329608,0.016621275263551283,1016621.2752635514,1,0.0009479774091553957,28916000.0,27425.420620518988,13.70585738156871
543,2022-11-03 03:00:00,982624.5617508164,0.001175566860025679,28924366.918329608,0.016626657610199214,1016626.6576101992,1,0.0006224370523772509,28924000.0,18012.370987611084,9.001684651479803
544,2022-11-03 04:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016380855855514298,1016380.8558555143,1,0.0004987070157519806,28721000.0,14330.525881512342,7.161682099706318
545,2022-11-03 05:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.01634092112470209,1016340.9211247021,2,0.0,28662000.0,0.0,0.0
546,2022-11-03 06:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016318584749841047,1016318.5847498411,2,0.0,28629000.0,0.0,0.0
547,2022-11-03 07:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016316554170308306,1016316.5541703083,2,0.0,28626000.0,0.0,0.0
548,2022-11-03 08:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.01632061532937379,1016320.6153293739,2,0.0,28632000.0,0.0,0.0
549,2022-11-03 09:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016378825275981557,1016378.8252759814,2,0.0,28718000.0,0.0,0.0
550,2022-11-03 10:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016436358362744707,1016436.3583627447,2,0.0,28803000.0,0.0,0.0
551,2022-11-03 11:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016439065802121844,1016439.0658021218,2,0.0,28807000.0,0.0,0.0
552,2022-11-03 12:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016428912904457693,1016428.9129044577,2,0.0,28792000.0,0.0,0.0
553,2022-11-03 13:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016425528605236384,1016425.5286052363,2,0.0,28787000.0,0.0,0.0
554,2022-11-03 14:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016418760006793542,1016418.7600067935,2,0.0,28777000.0,0.0,0.0
555,2022-11-03 15:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016374764116915852,1016374.7641169158,2,0.0,28712000.0,0.0,0.0
556,2022-11-03 16:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.01643026662414626,1016430.2666241463,2,0.0,28794000.0,0.0,0.0
557,2022-11-03 17:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.0164011616508426,1016401.1616508425,2,0.0,28751000.0,0.0,0.0
558,2022-11-03 18:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016424174885547815,1016424.1748855477,2,0.0,28785000.0,0.0,0.0
559,2022-11-03 19:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016367318658628838,1016367.3186586287,2,0.0,28701000.0,0.0,0.0
560,2022-11-03 20:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.01624142272759399,1016241.4227275939,2,0.0,28515000.0,0.0,0.0
561,2022-11-03 21:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016240069007905422,1016240.0690079053,2,0.0,28513000.0,0.0,0.0
562,2022-11-03 22:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.01627188142058622,1016271.8814205861,2,0.0,28560000.0,0.0,0.0
563,2022-11-03 23:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.016419436866637938,1016419.4368666379,2,0.0,28778000.0,0.0,0.0
564,2022-11-04 00:00:00,996940.7642681294,0.0006768598442736984,28924366.918329608,0.01637950213582573,1016379.5021358257,2,0.0,28719000.0,0.0,0.0
565,2022-11-04 01:00:00,636122.3575844585,0.013217303812555597,28766519.671487458,0.01622558062593238,1016225.5806259324,0,0.0125404439682819,28758000.0,360818.40668367076,180.3190438199254
