,open,high,low,close,volume,value
2022-11-14 12:00:00,21905000.0,21980000.0,21799000.0,21935000.0,487.07955241,10669847575.19486
2022-11-14 13:00:00,21933000.0,21940000.0,21557000.0,21727000.0,589.5354389,12802480737.202
2022-11-14 14:00:00,21727000.0,21799000.0,21638000.0,21685000.0,542.15578527,11785466014.73525
2022-11-14 15:00:00,21691000.0,22936000.0,21669000.0,22844000.0,1047.88032575,23436507787.39822
2022-11-14 16:00:00,22817000.0,23087000.0,22310000.0,23012000.0,1377.09246581,31367205180.56488
2022-11-14 17:00:00,23012000.0,23198000.0,22723000.0,22870000.0,777.09897476,17871041241.89452
2022-11-14 18:00:00,22874000.0,22929000.0,22645000.0,22880000.0,382.46523446,8715736633.97428
2022-11-14 19:00:00,22880000.0,22954000.0,22797000.0,22890000.0,185.46620983,4239854603.74492
2022-11-14 20:00:00,22890000.0,22998000.0,22859000.0,22932000.0,260.2926655,5961402828.775
2022-11-14 21:00:00,22932000.0,23073000.0,22784000.0,23058000.0,305.6003945,7009039766.70695
2022-11-14 22:00:00,23058000.0,23438000.0,22500000.0,22770000.0,1338.58888617,30848844149.51817
2022-11-14 23:00:00,22770000.0,22866000.0,22336000.0,22626000.0,879.86016719,19887528696.03649
2022-11-15 00:00:00,22626000.0,22700000.0,22446000.0,22572000.0,373.33613052,8424754627.58429
2022-11-15 01:00:00,22588000.0,22613000.0,22323000.0,22468000.0,220.64432729,4955135728.61635
2022-11-15 02:00:00,22468000.0,22620000.0,22457000.0,22604000.0,98.98337299,2232686208.93294
2022-11-15 03:00:00,22604000.0,22700000.0,22582000.0,22617000.0,55.36292155,1252970702.16189
2022-11-15 04:00:00,22617000.0,22636000.0,22150000.0,22212000.0,149.46423376,3343143968.58009
2022-11-15 05:00:00,22212000.0,22320000.0,22145000.0,22240000.0,199.08725835,4422993121.72882
2022-11-15 06:00:00,22209000.0,22409000.0,22209000.0,22409000.0,154.73055408,3453576447.46352
2022-11-15 07:00:00,22409000.0,22480000.0,22346000.0,22469000.0,171.460437,3845546530.49232
2022-11-15 08:00:00,22470000.0,22881000.0,22469000.0,22701000.0,362.33315611,8241239875.44483
2022-11-15 09:00:00,22706000.0,22810000.0,22531000.0,22541000.0,406.17905219,9223271215.17234
2022-11-15 10:00:00,22540000.0,22970000.0,22530000.0,22876000.0,319.4068508,7269190104.37164
2022-11-15 11:00:00,22876000.0,23005000.0,22813000.0,22927000.0,317.87099486,7288672196.97407
2022-11-15 12:00:00,22926000.0,23078000.0,22920000.0,23014000.0,280.76854545,6462539282.36403
2022-11-15 13:00:00,23011000.0,23028000.0,22800000.0,22801000.0,257.20722022,5894333507.99384
2022-11-15 14:00:00,22801000.0,22891000.0,22666000.0,22678000.0,224.85605207,5123688688.4758
2022-11-15 15:00:00,22678000.0,22829000.0,22671000.0,22829000.0,161.17829922,3671271445.10885
2022-11-15 16:00:00,22828000.0,23059000.0,22827000.0,22922000.0,377.19578648,8652269779.8004
2022-11-15 17:00:00,22922000.0,23079000.0,22879000.0,22998000.0,251.17643194,5774104750.57427
2022-11-15 18:00:00,22998000.0,23014000.0,22764000.0,22837000.0,270.76641282,6198695131.53365
2022-11-15 19:00:00,22845000.0,22933000.0,22776000.0,22930000.0,174.33598328,3983743320.2553
2022-11-15 20:00:00,22930000.0,23040000.0,22765000.0,22837000.0,262.09350874,5997884900.28661
2022-11-15 21:00:00,22850000.0,22988000.0,22795000.0,22908000.0,220.85932938,5057719477.67398
2022-11-15 22:00:00,22908000.0,23220000.0,22908000.0,23106000.0,634.46761291,14643615599.36528
2022-11-15 23:00:00,23106000.0,23113000.0,22904000.0,23034000.0,380.12357902,8748320904.92592
2022-11-16 00:00:00,23034000.0,23212000.0,22949000.0,23111000.0,296.2264287,6839742603.53867
2022-11-16 01:00:00,23100000.0,23173000.0,23034000.0,23137000.0,163.04135334,3768042981.95791
2022-11-16 02:00:00,23137000.0,23179000.0,23066000.0,23072000.0,91.33268722,2112749707.73427
2022-11-16 03:00:00,23090000.0,23097000.0,22772000.0,22850000.0,282.32906511,6461270755.69177
2022-11-16 04:00:00,22850000.0,22990000.0,22716000.0,22966000.0,168.33011526,3842629545.16847
2022-11-16 05:00:00,22971000.0,23066000.0,22823000.0,22922000.0,116.87011291,2680995018.46485
2022-11-16 06:00:00,22922000.0,23063000.0,22861000.0,23048000.0,146.65419087,3369365286.56713
2022-11-16 07:00:00,23048000.0,23056000.0,22972000.0,23036000.0,103.25736783,2376658161.91572
2022-11-16 08:00:00,23048000.0,23048000.0,22924000.0,23003000.0,157.80794924,3626454060.70932
2022-11-16 09:00:00,23003000.0,23050000.0,22850000.0,22895000.0,351.89736698,8074177082.89935
2022-11-16 10:00:00,22894000.0,23011000.0,22893000.0,22999000.0,146.24482886,3355084039.06387
2022-11-16 11:00:00,22999000.0,23162000.0,22993000.0,23119000.0,304.57031238,7028025056.9091
2022-11-16 12:00:00,23119000.0,23147000.0,23085000.0,23106000.0,144.47087271,3338726777.34621
2022-11-16 13:00:00,23106000.0,23120000.0,23027000.0,23028000.0,160.68187642,3709061460.48764
2022-11-16 14:00:00,23028000.0,23086000.0,23017000.0,23061000.0,153.38309417,3536309143.34165
2022-11-16 15:00:00,23061000.0,23086000.0,22936000.0,22997000.0,319.43538318,7342607988.29069
2022-11-16 16:00:00,22985000.0,23030000.0,22960000.0,22966000.0,132.34472012,3043430690.23702
2022-11-16 17:00:00,22965000.0,23000000.0,22861000.0,22957000.0,314.10284035,7203628907.67735
2022-11-16 18:00:00,22957000.0,22985000.0,22834000.0,22878000.0,226.48399158,5185093157.02698
2022-11-16 19:00:00,22878000.0,22925000.0,22821000.0,22891000.0,211.06922316,4828685418.23764
2022-11-16 20:00:00,22901000.0,22926000.0,22830000.0,22874000.0,176.56151487,4040557429.08539
2022-11-16 21:00:00,22879000.0,22888000.0,22709000.0,22842000.0,393.94870258,8980796626.04585
2022-11-16 22:00:00,22841000.0,22895000.0,22621000.0,22674000.0,392.85614769,8934133693.84897
2022-11-16 23:00:00,22675000.0,22760000.0,22550000.0,22629000.0,385.18951416,8726705273.05406
2022-11-17 00:00:00,22628000.0,22730000.0,22570000.0,22630000.0,221.65601179,5022527421.58967
2022-11-17 01:00:00,22631000.0,22758000.0,22605000.0,22711000.0,126.44726267,2867654411.38738
2022-11-17 02:00:00,22711000.0,22848000.0,22709000.0,22768000.0,91.41283351,2080362506.96122
2022-11-17 03:00:00,22769000.0,22850000.0,22720000.0,22744000.0,47.72284929,1087377131.67647
2022-11-17 04:00:00,22743000.0,22805000.0,22625000.0,22780000.0,55.31888104,1256489132.46665
2022-11-17 05:00:00,22796000.0,22830000.0,22760000.0,22798000.0,57.23864772,1305014583.68771
2022-11-17 06:00:00,22807000.0,22852000.0,22774000.0,22828000.0,62.4128425,1423573442.07094
2022-11-17 07:00:00,22804000.0,22974000.0,22764000.0,22963000.0,113.3775941,2589864628.50658
2022-11-17 08:00:00,22963000.0,23053000.0,22924000.0,22954000.0,232.49172003,5343980989.75322
2022-11-17 09:00:00,22954000.0,23039000.0,22937000.0,22977000.0,237.50396724,5459625304.21334
2022-11-17 10:00:00,22980000.0,23006000.0,22950000.0,22960000.0,127.97084334,2939278242.94406
2022-11-17 11:00:00,22960000.0,22970000.0,22800000.0,22800000.0,221.13093419,5063945171.92259
2022-11-17 12:00:00,22800000.0,22850000.0,22700000.0,22701000.0,190.02998036,4329468755.98914
2022-11-17 13:00:00,22702000.0,22764000.0,22613000.0,22710000.0,237.07217971,5378845137.89855
2022-11-17 14:00:00,22712000.0,22812000.0,22710000.0,22805000.0,149.58229188,3407766478.36513
2022-11-17 15:00:00,22805000.0,22838000.0,22720000.0,22752000.0,134.70439547,3069550762.56874
2022-11-17 16:00:00,22779000.0,22824000.0,22761000.0,22817000.0,123.16857649,2808517932.13781
2022-11-17 17:00:00,22817000.0,22836000.0,22720000.0,22726000.0,128.28431347,2921679809.21432
2022-11-17 18:00:00,22726000.0,22765000.0,22640000.0,22750000.0,216.95602039,4927011411.19753
2022-11-17 19:00:00,22760000.0,22815000.0,22730000.0,22814000.0,91.98886141,2095354427.31036
2022-11-17 20:00:00,22814000.0,22896000.0,22800000.0,22885000.0,165.61119121,3785118983.07103
2022-11-17 21:00:00,22894000.0,22896000.0,22780000.0,22833000.0,113.33124967,2588328021.31719
2022-11-17 22:00:00,22833000.0,22833000.0,22701000.0,22774000.0,185.8055159,4229411303.74238
2022-11-17 23:00:00,22774000.0,22823000.0,22750000.0,22765000.0,107.63438714,2452860508.13559
2022-11-18 00:00:00,22772000.0,22973000.0,22717000.0,22800000.0,227.02976574,5190922913.88346
2022-11-18 01:00:00,22800000.0,22937000.0,22769000.0,22898000.0,95.2578608,2178318247.66272
2022-11-18 02:00:00,22917000.0,22954000.0,22874000.0,22954000.0,28.57657706,654883184.20394
2022-11-18 03:00:00,22954000.0,22998000.0,22919000.0,22922000.0,52.62925975,1208436017.42531
2022-11-18 04:00:00,22922000.0,22922000.0,22825000.0,22829000.0,36.04003073,824535100.04176
2022-11-18 05:00:00,22847000.0,22920000.0,22829000.0,22906000.0,46.8968477,1073027386.12439
2022-11-18 06:00:00,22906000.0,22971000.0,22900000.0,22904000.0,82.72735307,1897183118.56124
2022-11-18 07:00:00,22904000.0,22951000.0,22867000.0,22940000.0,79.36351624,1818749861.45235
2022-11-18 08:00:00,22945000.0,22985000.0,22910000.0,22982000.0,113.39784537,2601855162.13757
2022-11-18 09:00:00,22982000.0,23273000.0,22972000.0,23273000.0,455.03806971,10529213678.20005
2022-11-18 10:00:00,23273000.0,23330000.0,23097000.0,23148000.0,365.82281366,8489170634.27345
2022-11-18 11:00:00,23147000.0,23277000.0,23143000.0,23197000.0,161.58425925,3748225521.81202
2022-11-18 12:00:00,23196000.0,23236000.0,23130000.0,23130000.0,153.08309119,3549621633.69787
2022-11-18 13:00:00,23130000.0,23133000.0,23003000.0,23070000.0,214.53414868,4950245738.21499
2022-11-18 14:00:00,23070000.0,23125000.0,23058000.0,23090000.0,130.08633671,3004088774.32741
2022-11-18 15:00:00,23089000.0,23092000.0,23040000.0,23081000.0,83.46501972,1925445263.70878
2022-11-18 16:00:00,23081000.0,23092000.0,23001000.0,23021000.0,121.76109352,2806132556.32954
2022-11-18 17:00:00,23020000.0,23021000.0,22941000.0,23017000.0,196.81414451,4523916191.64126
2022-11-18 18:00:00,23018000.0,23080000.0,23009000.0,23016000.0,124.39619853,2866411674.19102
2022-11-18 19:00:00,23017000.0,23156000.0,23015000.0,23091000.0,162.6358812,3754782184.01041
2022-11-18 20:00:00,23091000.0,23096000.0,23001000.0,23052000.0,105.32277385,2427940305.13474
2022-11-18 21:00:00,23050000.0,23097000.0,23037000.0,23094000.0,93.77757428,2163872831.57687
2022-11-18 22:00:00,23080000.0,23130000.0,23011000.0,23030000.0,177.07859718,4087195123.20537
2022-11-18 23:00:00,23030000.0,23129000.0,23020000.0,23047000.0,275.50517277,6352703249.51198
2022-11-19 00:00:00,23047000.0,23060000.0,22944000.0,23021000.0,163.10028359,3751895741.19368
2022-11-19 01:00:00,23021000.0,23061000.0,22960000.0,23014000.0,57.23965814,1317565647.15839
2022-11-19 02:00:00,23001000.0,23027000.0,22900000.0,22976000.0,126.04889247,2892570073.1234
2022-11-19 03:00:00,22955000.0,22991000.0,22909000.0,22960000.0,45.80291582,1051467631.59387
2022-11-19 04:00:00,22960000.0,23030000.0,22940000.0,22989000.0,50.80389522,1166684566.3562
2022-11-19 05:00:00,22995000.0,23034000.0,22960000.0,22975000.0,103.89206365,2388738713.23752
2022-11-19 06:00:00,22966000.0,23020000.0,22964000.0,23012000.0,42.38949074,974832391.12525
2022-11-19 07:00:00,23011000.0,23047000.0,23000000.0,23046000.0,49.51306261,1139670927.24196
2022-11-19 08:00:00,23042000.0,23094000.0,23010000.0,23061000.0,85.92414718,1980800169.95782
2022-11-19 09:00:00,23062000.0,23093000.0,23042000.0,23066000.0,162.01132897,3737737287.68424
2022-11-19 10:00:00,23083000.0,23095000.0,23002000.0,23012000.0,118.13830782,2724253979.28391
2022-11-19 11:00:00,23012000.0,23018000.0,22928000.0,22985000.0,177.91449949,4085901504.33408
2022-11-19 12:00:00,22994000.0,23016000.0,22967000.0,22990000.0,81.87563449,1882894659.995
